country	year	gini_index	is_estimate
CI	1956	0.4572501079412976	True
CI	1955	0.4619475104270778	True
CI	1954	0.34080588112318727	True
CI	1953	0.43830934299095486	True
CI	1952	0.34785068184750645	True
CI	1951	0.548453869408001	True
CI	1950	0.3743837674341123	True
CI	1949	0.367316491705227	True
CI	1948	0.3736930774601762	True
CI	1947	0.35436246336434024	True
CI	1946	0.35516975597080414	True
CI	1945	0.5090776369695355	True
CI	1944	0.3450999190630366	True
CI	1943	0.36638324470454015	True
CI	1942	0.39759931547998767	True
CI	1941	0.4456691848617314	True
CI	1940	0.4648276897040727	True
CI	1939	0.46528632181711027	True
CI	1938	0.44982297162309715	True
CI	1937	0.4525128628388913	True
CI	1936	0.4651438408604913	True
CI	1935	0.4568781773252626	True
CI	1934	0.4167739757304535	True
